sgRNA,Rank,Region,Entropy
sgRNA_75,rank09,SL2,2.1858031088082903
sgRNA_75,rank09,SL3,0.17927835051546392
sgRNA_75,rank09,TL,1.5835204081632652
sgRNA_75,rank09,spacer,1.3171496062992125
sgRNA_75,rank10,SL1,1.5517040358744394
sgRNA_75,rank10,SL2,2.1858031088082903
sgRNA_75,rank10,SL3,0.17927835051546392
sgRNA_75,rank10,TL,1.5835204081632652
sgRNA_75,rank10,spacer,1.3171496062992125
sgRNA_76,rank01,SL1,2.126860986547085
sgRNA_76,rank01,SL2,1.4459067357512954
sgRNA_76,rank01,SL3,0.27298969072164947
sgRNA_76,rank01,TL,0.7435204081632653
sgRNA_76,rank01,spacer,1.395968992248062
sgRNA_76,rank02,SL1,2.126860986547085
sgRNA_76,rank02,SL2,1.4459067357512954
sgRNA_76,rank02,SL3,0.27298969072164947
sgRNA_76,rank02,TL,0.7435204081632653
sgRNA_76,rank02,spacer,1.395968992248062
sgRNA_76,rank03,SL1,2.126860986547085
sgRNA_76,rank03,SL2,1.4459067357512954
sgRNA_76,rank03,SL3,0.27298969072164947
sgRNA_76,rank03,TL,0.7435204081632653
sgRNA_76,rank03,spacer,1.395968992248062
sgRNA_76,rank04,SL1,2.126860986547085
sgRNA_76,rank04,SL2,1.4459067357512954
sgRNA_76,rank04,SL3,0.27298969072164947
sgRNA_76,rank04,TL,0.7435204081632653
sgRNA_76,rank04,spacer,1.395968992248062
sgRNA_76,rank05,SL1,2.126860986547085
sgRNA_76,rank05,SL2,1.4459067357512954
sgRNA_76,rank05,SL3,0.27298969072164947
sgRNA_76,rank05,TL,0.7435204081632653
sgRNA_76,rank05,spacer,1.395968992248062
sgRNA_76,rank06,SL1,2.126860986547085
sgRNA_76,rank06,SL2,1.4459067357512954
sgRNA_76,rank06,SL3,0.27298969072164947
sgRNA_76,rank06,TL,0.7435204081632653
sgRNA_76,rank06,spacer,1.395968992248062
sgRNA_76,rank07,SL1,2.126860986547085
sgRNA_76,rank07,SL2,1.4459067357512954
sgRNA_76,rank07,SL3,0.27298969072164947
sgRNA_76,rank07,TL,0.7435204081632653
sgRNA_76,rank07,spacer,1.395968992248062
sgRNA_76,rank08,SL1,2.126860986547085
sgRNA_76,rank08,SL2,1.4459067357512954
sgRNA_76,rank08,SL3,0.27298969072164947
sgRNA_76,rank08,TL,0.7435204081632653
sgRNA_76,rank08,spacer,1.395968992248062
sgRNA_77,rank01,SL1,1.6560986547085201
sgRNA_77,rank01,SL2,1.4991191709844558
sgRNA_77,rank01,SL3,-0.6597938144329897
sgRNA_77,rank01,TL,0.14801020408163265
sgRNA_77,rank01,spacer,1.4229577464788732
sgRNA_77,rank02,SL1,1.6560986547085201
sgRNA_77,rank02,SL2,1.4991191709844558
sgRNA_77,rank02,SL3,-0.6597938144329897
sgRNA_77,rank02,TL,0.14801020408163265
sgRNA_77,rank02,spacer,1.4229577464788732
sgRNA_77,rank03,SL1,1.6560986547085201
sgRNA_77,rank03,SL2,1.4991191709844558
sgRNA_77,rank03,SL3,-0.6597938144329897
sgRNA_77,rank03,TL,0.14801020408163265
sgRNA_77,rank03,spacer,1.4229577464788732
sgRNA_77,rank04,SL1,1.6560986547085201
sgRNA_77,rank04,SL2,1.4991191709844558
sgRNA_77,rank04,SL3,-0.6597938144329897
sgRNA_77,rank04,TL,0.14801020408163265
sgRNA_77,rank04,spacer,1.4229577464788732
sgRNA_77,rank05,SL1,1.6560986547085201
sgRNA_77,rank05,SL2,1.4991191709844558
sgRNA_77,rank05,SL3,-0.6597938144329897
sgRNA_77,rank05,TL,0.14801020408163265
sgRNA_77,rank05,spacer,1.4229577464788732
sgRNA_77,rank06,SL1,1.6560986547085201
sgRNA_77,rank06,SL2,1.4991191709844558
sgRNA_77,rank06,SL3,-0.6597938144329897
sgRNA_77,rank06,TL,0.14801020408163265
sgRNA_77,rank06,spacer,1.4229577464788732
sgRNA_78,rank01,SL1,1.7037219730941704
sgRNA_78,rank01,SL2,1.361865284974093
sgRNA_78,rank01,SL3,1.4859793814432989
sgRNA_78,rank01,TL,0.8823979591836734
sgRNA_78,rank01,spacer,1.2944620253164558
sgRNA_78,rank02,SL1,1.7037219730941704
sgRNA_78,rank02,SL2,1.361865284974093
sgRNA_78,rank02,SL3,1.4859793814432989
sgRNA_78,rank02,TL,0.8823979591836734
sgRNA_78,rank02,spacer,1.2944620253164558
sgRNA_78,rank03,SL1,1.7037219730941704
sgRNA_78,rank03,SL2,1.361865284974093
sgRNA_78,rank03,SL3,1.4859793814432989
sgRNA_78,rank03,TL,0.8823979591836734
sgRNA_78,rank03,spacer,1.2944620253164558
sgRNA_78,rank04,SL1,1.7037219730941704
sgRNA_78,rank04,SL2,1.361865284974093
sgRNA_78,rank04,SL3,1.4859793814432989
sgRNA_78,rank04,TL,0.8823979591836734
sgRNA_78,rank04,spacer,1.2944620253164558
sgRNA_78,rank05,SL1,1.7037219730941704
sgRNA_78,rank05,SL2,1.361865284974093
sgRNA_78,rank05,SL3,1.4859793814432989
sgRNA_78,rank05,TL,0.8823979591836734
sgRNA_78,rank05,spacer,1.2944620253164558
sgRNA_78,rank06,SL1,1.7037219730941704
sgRNA_78,rank06,SL2,1.361865284974093
sgRNA_78,rank06,SL3,1.4859793814432989
sgRNA_78,rank06,TL,0.8823979591836734
sgRNA_78,rank06,spacer,1.2944620253164558
sgRNA_79,rank01,SL1,2.5814798206278025
sgRNA_79,rank01,SL2,1.7703108808290156
sgRNA_79,rank01,SL3,-0.6907216494845361
sgRNA_79,rank01,TL,0.4409183673469388
sgRNA_79,rank01,spacer,2.10860248447205
sgRNA_79,rank02,SL1,2.5814798206278025
sgRNA_79,rank02,SL2,1.7703108808290156
sgRNA_79,rank02,SL3,-0.6907216494845361
sgRNA_79,rank02,TL,0.4409183673469388
sgRNA_79,rank02,spacer,2.10860248447205
sgRNA_79,rank03,SL1,2.5814798206278025
sgRNA_79,rank03,SL2,1.7703108808290156
sgRNA_79,rank03,SL3,-0.6907216494845361
sgRNA_79,rank03,TL,0.4409183673469388
sgRNA_79,rank03,spacer,2.10860248447205
sgRNA_79,rank04,SL1,2.5814798206278025
sgRNA_79,rank04,SL2,1.7703108808290156
sgRNA_79,rank04,SL3,-0.6907216494845361
sgRNA_79,rank04,TL,0.4409183673469388
sgRNA_79,rank04,spacer,2.10860248447205
sgRNA_79,rank05,SL1,2.5814798206278025
sgRNA_79,rank05,SL2,1.7703108808290156
sgRNA_79,rank05,SL3,-0.6907216494845361
sgRNA_79,rank05,TL,0.4409183673469388
sgRNA_79,rank05,spacer,2.10860248447205
sgRNA_79,rank06,SL1,2.5814798206278025
sgRNA_79,rank06,SL2,1.7703108808290156
sgRNA_79,rank06,SL3,-0.6907216494845361
sgRNA_79,rank06,TL,0.4409183673469388
sgRNA_79,rank06,spacer,2.10860248447205
sgRNA_79,rank07,SL1,2.5814798206278025
sgRNA_79,rank07,SL2,1.7703108808290156
sgRNA_79,rank07,SL3,-0.6907216494845361
sgRNA_79,rank07,TL,0.4409183673469388
sgRNA_79,rank07,spacer,2.10860248447205
sgRNA_79,rank08,SL1,2.5814798206278025
sgRNA_79,rank08,SL2,1.7703108808290156
sgRNA_79,rank08,SL3,-0.6907216494845361
sgRNA_79,rank08,TL,0.4409183673469388
sgRNA_79,rank08,spacer,2.10860248447205
sgRNA_79,rank09,SL1,2.5814798206278025
sgRNA_79,rank09,SL2,1.7703108808290156
sgRNA_79,rank09,SL3,-0.6907216494845361
sgRNA_79,rank09,TL,0.4409183673469388
sgRNA_79,rank09,spacer,2.10860248447205
sgRNA_8,rank01,SL1,1.8573991031390134
sgRNA_8,rank01,SL2,1.2247668393782383
sgRNA_8,rank01,SL3,-1.0
sgRNA_8,rank01,TL,2.4749489795918365
sgRNA_8,rank01,spacer,2.17896875
sgRNA_8,rank02,SL1,1.8573991031390134
sgRNA_8,rank02,SL2,1.2247668393782383
sgRNA_8,rank02,SL3,-1.0
sgRNA_8,rank02,TL,2.4749489795918365
sgRNA_8,rank02,spacer,2.17896875
sgRNA_8,rank03,SL1,1.8573991031390134
sgRNA_8,rank03,SL2,1.2247668393782383
sgRNA_8,rank03,SL3,-1.0
sgRNA_8,rank03,TL,2.4749489795918365
sgRNA_8,rank03,spacer,2.17896875
sgRNA_8,rank04,SL1,1.8573991031390134
sgRNA_8,rank04,SL2,1.2247668393782383
sgRNA_8,rank04,SL3,-1.0
sgRNA_8,rank04,TL,2.4749489795918365
sgRNA_8,rank04,spacer,2.17896875
sgRNA_8,rank05,SL1,1.8573991031390134
sgRNA_8,rank05,SL2,1.2247668393782383
sgRNA_8,rank05,SL3,-1.0
sgRNA_8,rank05,TL,2.4749489795918365
sgRNA_8,rank05,spacer,2.17896875
sgRNA_8,rank06,SL1,1.8573991031390134
sgRNA_8,rank06,SL2,1.2247668393782383
sgRNA_8,rank06,SL3,-1.0
sgRNA_8,rank06,TL,2.4749489795918365
sgRNA_8,rank06,spacer,2.17896875
sgRNA_8,rank07,SL1,1.8573991031390134
sgRNA_8,rank07,SL2,1.2247668393782383
sgRNA_8,rank07,SL3,-1.0
sgRNA_8,rank07,TL,2.4749489795918365
sgRNA_8,rank07,spacer,2.17896875
sgRNA_8,rank08,SL1,1.8573991031390134
sgRNA_8,rank08,SL2,1.2247668393782383
sgRNA_8,rank08,SL3,-1.0
sgRNA_8,rank08,TL,2.4749489795918365
sgRNA_8,rank08,spacer,2.17896875
sgRNA_80,rank01,SL1,2.467488789237668
sgRNA_80,rank01,SL2,1.8391709844559585
sgRNA_80,rank01,SL3,0.5304123711340206
sgRNA_80,rank01,TL,0.6255102040816327
sgRNA_80,rank01,spacer,1.9166401273885352
sgRNA_80,rank02,SL1,2.467488789237668
sgRNA_80,rank02,SL2,1.8391709844559585
sgRNA_80,rank02,SL3,0.5304123711340206
sgRNA_80,rank02,TL,0.6255102040816327
sgRNA_80,rank02,spacer,1.9166401273885352
sgRNA_80,rank03,SL1,2.467488789237668
sgRNA_80,rank03,SL2,1.8391709844559585
sgRNA_80,rank03,SL3,0.5304123711340206
sgRNA_80,rank03,TL,0.6255102040816327
sgRNA_80,rank03,spacer,1.9166401273885352
sgRNA_80,rank04,SL1,2.467488789237668
sgRNA_80,rank04,SL2,1.8391709844559585
sgRNA_80,rank04,SL3,0.5304123711340206
sgRNA_80,rank04,TL,0.6255102040816327
sgRNA_80,rank04,spacer,1.9166401273885352
sgRNA_80,rank05,SL1,2.467488789237668
sgRNA_80,rank05,SL2,1.8391709844559585
sgRNA_80,rank05,SL3,0.5304123711340206
sgRNA_80,rank05,TL,0.6255102040816327
sgRNA_80,rank05,spacer,1.9166401273885352
sgRNA_80,rank06,SL1,2.467488789237668
sgRNA_80,rank06,SL2,1.8391709844559585
sgRNA_80,rank06,SL3,0.5304123711340206
sgRNA_80,rank06,TL,0.6255102040816327
sgRNA_80,rank06,spacer,1.9166401273885352
sgRNA_80,rank07,SL1,2.467488789237668
sgRNA_80,rank07,SL2,1.8391709844559585
sgRNA_80,rank07,SL3,0.5304123711340206
sgRNA_80,rank07,TL,0.6255102040816327
sgRNA_80,rank07,spacer,1.9166401273885352
sgRNA_80,rank08,SL1,2.467488789237668
sgRNA_80,rank08,SL2,1.8391709844559585
sgRNA_80,rank08,SL3,0.5304123711340206
sgRNA_80,rank08,TL,0.6255102040816327
sgRNA_80,rank08,spacer,1.9166401273885352
sgRNA_80,rank09,SL1,2.467488789237668
sgRNA_80,rank09,SL2,1.8391709844559585
sgRNA_80,rank09,SL3,0.5304123711340206
sgRNA_80,rank09,TL,0.6255102040816327
sgRNA_80,rank09,spacer,1.9166401273885352
sgRNA_80,rank10,SL1,2.467488789237668
sgRNA_80,rank10,SL2,1.8391709844559585
sgRNA_80,rank10,SL3,0.5304123711340206
sgRNA_80,rank10,TL,0.6255102040816327
sgRNA_80,rank10,spacer,1.9166401273885352
sgRNA_80,rank11,SL1,2.467488789237668
sgRNA_80,rank11,SL2,1.8391709844559585
sgRNA_80,rank11,SL3,0.5304123711340206
sgRNA_80,rank11,TL,0.6255102040816327
sgRNA_80,rank11,spacer,1.9166401273885352
sgRNA_80,rank12,SL1,2.467488789237668
sgRNA_80,rank12,SL2,1.8391709844559585
sgRNA_80,rank12,SL3,0.5304123711340206
sgRNA_80,rank12,TL,0.6255102040816327
sgRNA_80,rank12,spacer,1.9166401273885352
sgRNA_81,rank01,SL1,1.2338565022421524
sgRNA_81,rank01,SL2,1.7304663212435234
sgRNA_81,rank01,SL3,1.3643298969072166
sgRNA_81,rank01,TL,0.9906632653061225
sgRNA_81,rank01,spacer,1.9006656346749224
sgRNA_81,rank02,SL1,1.2338565022421524
sgRNA_81,rank02,SL2,1.7304663212435234
sgRNA_81,rank02,SL3,1.3643298969072166
sgRNA_81,rank02,TL,0.9906632653061225
sgRNA_81,rank02,spacer,1.9006656346749224
sgRNA_81,rank03,SL1,1.2338565022421524
sgRNA_81,rank03,SL2,1.7304663212435234
sgRNA_81,rank03,SL3,1.3643298969072166
sgRNA_81,rank03,TL,0.9906632653061225
sgRNA_81,rank03,spacer,1.9006656346749224
sgRNA_81,rank04,SL1,1.2338565022421524
sgRNA_81,rank04,SL2,1.7304663212435234
sgRNA_81,rank04,SL3,1.3643298969072166
sgRNA_81,rank04,TL,0.9906632653061225
sgRNA_81,rank04,spacer,1.9006656346749224
sgRNA_81,rank05,SL1,1.2338565022421524
sgRNA_81,rank05,SL2,1.7304663212435234
sgRNA_81,rank05,SL3,1.3643298969072166
sgRNA_81,rank05,TL,0.9906632653061225
sgRNA_81,rank05,spacer,1.9006656346749224
sgRNA_81,rank06,SL1,1.2338565022421524
sgRNA_81,rank06,SL2,1.7304663212435234
sgRNA_81,rank06,SL3,1.3643298969072166
sgRNA_81,rank06,TL,0.9906632653061225
sgRNA_81,rank06,spacer,1.9006656346749224
sgRNA_81,rank07,SL1,1.2338565022421524
sgRNA_81,rank07,SL2,1.7304663212435234
sgRNA_81,rank07,SL3,1.3643298969072166
sgRNA_81,rank07,TL,0.9906632653061225
sgRNA_81,rank07,spacer,1.9006656346749224
sgRNA_81,rank08,SL1,1.2338565022421524
sgRNA_81,rank08,SL2,1.7304663212435234
sgRNA_81,rank08,SL3,1.3643298969072166
sgRNA_81,rank08,TL,0.9906632653061225
sgRNA_81,rank08,spacer,1.9006656346749224
sgRNA_81,rank09,SL1,1.2338565022421524
sgRNA_81,rank09,SL2,1.7304663212435234
sgRNA_81,rank09,SL3,1.3643298969072166
sgRNA_81,rank09,TL,0.9906632653061225
sgRNA_81,rank09,spacer,1.9006656346749224
sgRNA_81,rank10,SL1,1.2338565022421524
sgRNA_81,rank10,SL2,1.7304663212435234
sgRNA_81,rank10,SL3,1.3643298969072166
sgRNA_81,rank10,TL,0.9906632653061225
sgRNA_81,rank10,spacer,1.9006656346749224
sgRNA_81,rank11,SL1,1.2338565022421524
sgRNA_81,rank11,SL2,1.7304663212435234
sgRNA_81,rank11,SL3,1.3643298969072166
sgRNA_81,rank11,TL,0.9906632653061225
sgRNA_81,rank11,spacer,1.9006656346749224
sgRNA_82,rank01,SL1,2.1049327354260092
sgRNA_82,rank01,SL2,1.8508290155440414
sgRNA_82,rank01,SL3,-0.3402061855670103
sgRNA_82,rank01,TL,1.009795918367347
sgRNA_82,rank01,spacer,2.103984496124031
sgRNA_82,rank02,SL1,2.1049327354260092
sgRNA_82,rank02,SL2,1.8508290155440414
sgRNA_82,rank02,SL3,-0.3402061855670103
sgRNA_82,rank02,TL,1.009795918367347
sgRNA_82,rank02,spacer,2.103984496124031
sgRNA_82,rank03,SL1,2.1049327354260092
sgRNA_82,rank03,SL2,1.8508290155440414
sgRNA_82,rank03,SL3,-0.3402061855670103
sgRNA_82,rank03,TL,1.009795918367347
sgRNA_82,rank03,spacer,2.103984496124031
sgRNA_82,rank04,SL1,2.1049327354260092
sgRNA_82,rank04,SL2,1.8508290155440414
sgRNA_82,rank04,SL3,-0.3402061855670103
sgRNA_82,rank04,TL,1.009795918367347
sgRNA_82,rank04,spacer,2.103984496124031
sgRNA_82,rank05,SL1,2.1049327354260092
sgRNA_82,rank05,SL2,1.8508290155440414
sgRNA_82,rank05,SL3,-0.3402061855670103
sgRNA_82,rank05,TL,1.009795918367347
sgRNA_82,rank05,spacer,2.103984496124031
sgRNA_82,rank06,SL1,2.1049327354260092
sgRNA_82,rank06,SL2,1.8508290155440414
sgRNA_82,rank06,SL3,-0.3402061855670103
sgRNA_82,rank06,TL,1.009795918367347
sgRNA_82,rank06,spacer,2.103984496124031
sgRNA_82,rank07,SL1,2.1049327354260092
sgRNA_82,rank07,SL2,1.8508290155440414
sgRNA_82,rank07,SL3,-0.3402061855670103
sgRNA_82,rank07,TL,1.009795918367347
sgRNA_82,rank07,spacer,2.103984496124031
sgRNA_82,rank08,SL1,2.1049327354260092
sgRNA_82,rank08,SL2,1.8508290155440414
sgRNA_82,rank08,SL3,-0.3402061855670103
sgRNA_82,rank08,TL,1.009795918367347
sgRNA_82,rank08,spacer,2.103984496124031
sgRNA_82,rank09,SL1,2.1049327354260092
sgRNA_82,rank09,SL2,1.8508290155440414
sgRNA_82,rank09,SL3,-0.3402061855670103
sgRNA_82,rank09,TL,1.009795918367347
sgRNA_82,rank09,spacer,2.103984496124031
sgRNA_82,rank10,SL1,2.1049327354260092
sgRNA_82,rank10,SL2,1.8508290155440414
sgRNA_82,rank10,SL3,-0.3402061855670103
sgRNA_82,rank10,TL,1.009795918367347
sgRNA_82,rank10,spacer,2.103984496124031
sgRNA_82,rank11,SL1,2.1049327354260092
sgRNA_82,rank11,SL2,1.8508290155440414
sgRNA_82,rank11,SL3,-0.3402061855670103
sgRNA_82,rank11,TL,1.009795918367347
sgRNA_82,rank11,spacer,2.103984496124031
sgRNA_83,rank01,SL1,1.9681614349775787
sgRNA_83,rank01,SL2,1.5393264248704666
sgRNA_83,rank01,SL3,0.8888659793814433
sgRNA_83,rank01,TL,1.8306632653061226
sgRNA_83,rank01,spacer,1.846359375
sgRNA_83,rank02,SL1,1.9681614349775787
sgRNA_83,rank02,SL2,1.5393264248704666
sgRNA_83,rank02,SL3,0.8888659793814433
sgRNA_83,rank02,TL,1.8306632653061226
sgRNA_83,rank02,spacer,1.846359375
sgRNA_83,rank03,SL1,1.9681614349775787
sgRNA_83,rank03,SL2,1.5393264248704666
sgRNA_83,rank03,SL3,0.8888659793814433
sgRNA_83,rank03,TL,1.8306632653061226
sgRNA_83,rank03,spacer,1.846359375
sgRNA_83,rank04,SL1,1.9681614349775787
sgRNA_83,rank04,SL2,1.5393264248704666
sgRNA_83,rank04,SL3,0.8888659793814433
sgRNA_83,rank04,TL,1.8306632653061226
sgRNA_83,rank04,spacer,1.846359375
sgRNA_83,rank05,SL1,1.9681614349775787
sgRNA_83,rank05,SL2,1.5393264248704666
sgRNA_83,rank05,SL3,0.8888659793814433
sgRNA_83,rank05,TL,1.8306632653061226
sgRNA_83,rank05,spacer,1.846359375
sgRNA_83,rank06,SL1,1.9681614349775787
sgRNA_83,rank06,SL2,1.5393264248704666
sgRNA_83,rank06,SL3,0.8888659793814433
sgRNA_83,rank06,TL,1.8306632653061226
sgRNA_83,rank06,spacer,1.846359375
sgRNA_83,rank07,SL1,1.9681614349775787
sgRNA_83,rank07,SL2,1.5393264248704666
sgRNA_83,rank07,SL3,0.8888659793814433
sgRNA_83,rank07,TL,1.8306632653061226
sgRNA_83,rank07,spacer,1.846359375
sgRNA_83,rank08,SL1,1.9681614349775787
sgRNA_83,rank08,SL2,1.5393264248704666
sgRNA_83,rank08,SL3,0.8888659793814433
sgRNA_83,rank08,TL,1.8306632653061226
sgRNA_83,rank08,spacer,1.846359375
sgRNA_83,rank09,SL1,1.9681614349775787
sgRNA_83,rank09,SL2,1.5393264248704666
sgRNA_83,rank09,SL3,0.8888659793814433
sgRNA_83,rank09,TL,1.8306632653061226
sgRNA_83,rank09,spacer,1.846359375
sgRNA_83,rank10,SL1,1.9681614349775787
sgRNA_83,rank10,SL2,1.5393264248704666
sgRNA_83,rank10,SL3,0.8888659793814433
sgRNA_83,rank10,TL,1.8306632653061226
sgRNA_83,rank10,spacer,1.846359375
sgRNA_84,rank01,SL1,1.6247982062780268
sgRNA_84,rank01,SL2,1.8467875647668395
sgRNA_84,rank01,SL3,0.2755670103092784
sgRNA_84,rank01,TL,1.3571428571428572
sgRNA_84,rank01,spacer,2.0636908517350157
sgRNA_84,rank02,SL1,1.6247982062780268
sgRNA_84,rank02,SL2,1.8467875647668395
sgRNA_84,rank02,SL3,0.2755670103092784
sgRNA_84,rank02,TL,1.3571428571428572
sgRNA_84,rank02,spacer,2.0636908517350157
sgRNA_84,rank03,SL1,1.6247982062780268
sgRNA_84,rank03,SL2,1.8467875647668395
sgRNA_84,rank03,SL3,0.2755670103092784
sgRNA_84,rank03,TL,1.3571428571428572
sgRNA_84,rank03,spacer,2.0636908517350157
sgRNA_84,rank04,SL1,1.6247982062780268
sgRNA_84,rank04,SL2,1.8467875647668395
sgRNA_84,rank04,SL3,0.2755670103092784
sgRNA_84,rank04,TL,1.3571428571428572
sgRNA_84,rank04,spacer,2.0636908517350157
sgRNA_84,rank05,SL1,1.6247982062780268
sgRNA_84,rank05,SL2,1.8467875647668395
sgRNA_84,rank05,SL3,0.2755670103092784
sgRNA_84,rank05,TL,1.3571428571428572
sgRNA_84,rank05,spacer,2.0636908517350157
sgRNA_84,rank06,SL1,1.6247982062780268
sgRNA_84,rank06,SL2,1.8467875647668395
sgRNA_84,rank06,SL3,0.2755670103092784
sgRNA_84,rank06,TL,1.3571428571428572
sgRNA_84,rank06,spacer,2.0636908517350157
sgRNA_84,rank07,SL1,1.6247982062780268
sgRNA_84,rank07,SL2,1.8467875647668395
sgRNA_84,rank07,SL3,0.2755670103092784
sgRNA_84,rank07,TL,1.3571428571428572
sgRNA_84,rank07,spacer,2.0636908517350157
sgRNA_84,rank08,SL1,1.6247982062780268
sgRNA_84,rank08,SL2,1.8467875647668395
sgRNA_84,rank08,SL3,0.2755670103092784
sgRNA_84,rank08,TL,1.3571428571428572
sgRNA_84,rank08,spacer,2.0636908517350157
sgRNA_84,rank09,SL1,1.6247982062780268
sgRNA_84,rank09,SL2,1.8467875647668395
sgRNA_84,rank09,SL3,0.2755670103092784
sgRNA_84,rank09,TL,1.3571428571428572
sgRNA_84,rank09,spacer,2.0636908517350157
sgRNA_84,rank10,SL1,1.6247982062780268
sgRNA_84,rank10,SL2,1.8467875647668395
sgRNA_84,rank10,SL3,0.2755670103092784
sgRNA_84,rank10,TL,1.3571428571428572
sgRNA_84,rank10,spacer,2.0636908517350157
sgRNA_85,rank01,SL1,0.7818834080717489
sgRNA_85,rank01,SL2,1.4938341968911917
sgRNA_85,rank01,SL3,0.5604123711340206
sgRNA_85,rank01,TL,0.44545918367346937
sgRNA_85,rank01,spacer,1.7178446909667195
sgRNA_85,rank02,SL1,0.7818834080717489
sgRNA_85,rank02,SL2,1.4938341968911917
sgRNA_85,rank02,SL3,0.5604123711340206
sgRNA_85,rank02,TL,0.44545918367346937
sgRNA_85,rank02,spacer,1.7178446909667195
sgRNA_85,rank03,SL1,0.7818834080717489
sgRNA_85,rank03,SL2,1.4938341968911917
sgRNA_85,rank03,SL3,0.5604123711340206
sgRNA_85,rank03,TL,0.44545918367346937
sgRNA_85,rank03,spacer,1.7178446909667195
sgRNA_85,rank04,SL1,0.7818834080717489
sgRNA_85,rank04,SL2,1.4938341968911917
sgRNA_85,rank04,SL3,0.5604123711340206
sgRNA_85,rank04,TL,0.44545918367346937
sgRNA_85,rank04,spacer,1.7178446909667195
sgRNA_85,rank05,SL1,0.7818834080717489
sgRNA_85,rank05,SL2,1.4938341968911917
sgRNA_85,rank05,SL3,0.5604123711340206
sgRNA_85,rank05,TL,0.44545918367346937
sgRNA_85,rank05,spacer,1.7178446909667195
sgRNA_85,rank06,SL1,0.7818834080717489
sgRNA_85,rank06,SL2,1.4938341968911917
sgRNA_85,rank06,SL3,0.5604123711340206
sgRNA_85,rank06,TL,0.44545918367346937
sgRNA_85,rank06,spacer,1.7178446909667195
sgRNA_85,rank07,SL1,0.7818834080717489
sgRNA_85,rank07,SL2,1.4938341968911917
sgRNA_85,rank07,SL3,0.5604123711340206
sgRNA_85,rank07,TL,0.44545918367346937
sgRNA_85,rank07,spacer,1.7178446909667195
sgRNA_85,rank08,SL1,0.7818834080717489
sgRNA_85,rank08,SL2,1.4938341968911917
sgRNA_85,rank08,SL3,0.5604123711340206
sgRNA_85,rank08,TL,0.44545918367346937
sgRNA_85,rank08,spacer,1.7178446909667195
sgRNA_85,rank09,SL1,0.7818834080717489
sgRNA_85,rank09,SL2,1.4938341968911917
sgRNA_85,rank09,SL3,0.5604123711340206
sgRNA_85,rank09,TL,0.44545918367346937
sgRNA_85,rank09,spacer,1.7178446909667195
sgRNA_86,rank01,SL1,1.655964125560538
sgRNA_86,rank01,SL2,0.5247668393782383
sgRNA_86,rank01,SL3,-0.35051546391752575
sgRNA_86,rank01,TL,0.5779591836734694
sgRNA_86,rank01,spacer,1.4062363919129084
sgRNA_86,rank02,SL1,1.655964125560538
sgRNA_86,rank02,SL2,0.5247668393782383
sgRNA_86,rank02,SL3,-0.35051546391752575
sgRNA_86,rank02,TL,0.5779591836734694
sgRNA_86,rank02,spacer,1.4062363919129084
sgRNA_86,rank03,SL1,1.655964125560538
sgRNA_86,rank03,SL2,0.5247668393782383
sgRNA_86,rank03,SL3,-0.35051546391752575
sgRNA_86,rank03,TL,0.5779591836734694
sgRNA_86,rank03,spacer,1.4062363919129084
sgRNA_86,rank04,SL1,1.655964125560538
sgRNA_86,rank04,SL2,0.5247668393782383
sgRNA_86,rank04,SL3,-0.35051546391752575
sgRNA_86,rank04,TL,0.5779591836734694
sgRNA_86,rank04,spacer,1.4062363919129084
sgRNA_86,rank05,SL1,1.655964125560538
sgRNA_86,rank05,SL2,0.5247668393782383
sgRNA_86,rank05,SL3,-0.35051546391752575
sgRNA_86,rank05,TL,0.5779591836734694
sgRNA_86,rank05,spacer,1.4062363919129084
sgRNA_86,rank06,SL1,1.655964125560538
sgRNA_86,rank06,SL2,0.5247668393782383
sgRNA_86,rank06,SL3,-0.35051546391752575
sgRNA_86,rank06,TL,0.5779591836734694
sgRNA_86,rank06,spacer,1.4062363919129084
sgRNA_86,rank07,SL1,1.655964125560538
sgRNA_86,rank07,SL2,0.5247668393782383
sgRNA_86,rank07,SL3,-0.35051546391752575
sgRNA_86,rank07,TL,0.5779591836734694
sgRNA_86,rank07,spacer,1.4062363919129084
sgRNA_86,rank08,SL1,1.655964125560538
sgRNA_86,rank08,SL2,0.5247668393782383
sgRNA_86,rank08,SL3,-0.35051546391752575
sgRNA_86,rank08,TL,0.5779591836734694
sgRNA_86,rank08,spacer,1.4062363919129084
sgRNA_87,rank01,SL1,1.2996412556053811
sgRNA_87,rank01,SL2,1.9670466321243523
sgRNA_87,rank01,SL3,-0.6597938144329897
sgRNA_87,rank01,TL,0.17214285714285715
sgRNA_87,rank01,spacer,1.6910906298003074
sgRNA_87,rank02,SL1,1.2996412556053811
sgRNA_87,rank02,SL2,1.9670466321243523
sgRNA_87,rank02,SL3,-0.6597938144329897
sgRNA_87,rank02,TL,0.17214285714285715
sgRNA_87,rank02,spacer,1.6910906298003074
sgRNA_87,rank03,SL1,1.2996412556053811
sgRNA_87,rank03,SL2,1.9670466321243523
sgRNA_87,rank03,SL3,-0.6597938144329897
sgRNA_87,rank03,TL,0.17214285714285715
sgRNA_87,rank03,spacer,1.6910906298003074
sgRNA_87,rank04,SL1,1.2996412556053811
sgRNA_87,rank04,SL2,1.9670466321243523
sgRNA_87,rank04,SL3,-0.6597938144329897
sgRNA_87,rank04,TL,0.17214285714285715
